loc,wmc,rfc,cbo,lcom,code_churn,num_developers,past_defects,defects
781,21,3,1,0.15700406143373846,3,3,3,0
164,9,9,12,0.24542875901999517,2,2,2,0
117,5,12,10,0.6717205283334209,11,3,3,0
66,11,26,19,0.974794019740608,0,4,1,0
90,20,17,8,0.37612970060000017,2,7,3,0
8424,9,35,9,0.2298078406447407,1,1,1,0
1089,28,12,9,0.869129434295579,1,6,6,0
48,12,1,2,0.19961195954288258,2,4,1,0
50,8,17,7,0.6974082740498616,11,1,1,0
436,18,2,4,0.03424907035586455,27,3,3,0
471,11,26,8,0.01898051509790366,5,3,1,0
472,10,12,9,0.4515667139441647,3,5,3,0
180,37,7,11,0.6565401275499032,14,2,1,0
210,9,4,9,0.14243445395876841,0,1,3,0
362,10,8,9,0.7638824530015379,0,1,3,0
271,18,12,4,0.12873648241197155,3,2,2,0
17,28,45,9,0.5337078078716747,4,2,2,0
185,17,11,6,0.30829919227708047,12,4,1,0
88,14,15,14,0.7522532767832053,20,2,3,0
301,39,12,5,0.804116753563884,6,2,0,0
8798,10,15,1,0.0660912395624711,5,4,3,0
380,10,15,3,0.19260456930746495,1,4,2,0
167,9,13,2,0.8926441095693955,4,10,4,0
739,16,7,8,0.4156128366008668,20,5,1,0
436,7,21,12,0.47673586537304546,3,5,1,0
405,6,4,2,0.16802384166256645,1,1,3,0
506,10,19,10,0.9948947965009928,3,4,3,0
2886,4,22,9,0.9230476828393259,5,3,3,0
62,15,1,18,0.0020246709822436815,7,2,3,0
431,16,4,13,0.550734682657885,4,4,3,0
80,18,2,3,0.8722673836031546,11,1,2,0
476,21,31,4,0.4305336062339602,7,3,3,0
81,10,8,5,0.4368142585766849,8,2,2,0
148,26,30,16,0.37934715672628927,15,6,2,0
171,24,10,19,0.02882833515532346,16,7,3,0
789,6,5,9,0.7902833358537028,1,6,2,0
736,13,7,1,0.45678520339109474,7,4,2,0
54,2,14,5,0.5310656384037258,10,1,1,0
261,26,21,25,0.2556851168066384,1,6,1,0
104,21,13,6,0.7841184920668195,14,5,1,0
54,30,25,6,0.793748546704448,1,3,0,0
188,4,11,15,0.5529208168517593,12,3,0,0
168,17,12,1,0.9046279258001638,1,2,0,0
4501,9,6,1,0.11588423072664189,10,1,0,0
411,3,6,16,0.7866266646435993,1,3,0,0
46,23,23,10,0.5585841423206646,3,3,0,0
124,5,4,10,0.23101316703644925,1,4,4,0
833,16,10,0,0.1323037826518949,2,3,0,0
2999,9,23,3,0.3010070403228383,33,3,1,0
36,14,2,9,0.856315918101452,0,5,4,1
25,22,32,2,0.787619349676136,4,3,3,1
2310,14,5,9,0.6451324258180401,9,1,3,0
390,7,32,2,0.09032700778367742,0,5,1,0
86,37,4,1,0.9548306397433037,0,4,2,1
464,11,23,9,0.3054401323754071,1,5,2,0
10,8,8,6,0.6069999833450584,8,4,3,1
245,12,46,5,0.8031018708054342,19,2,2,0
362,4,10,6,0.13285583445875804,13,2,4,0
741,8,4,6,0.6521967422558731,32,1,0,0
72,11,19,1,0.03229599670421257,6,4,0,0
271,15,9,11,0.10178931150434112,26,3,2,0
80,13,20,15,0.7231436344271419,2,1,2,0
332,17,31,20,0.15508215557279414,4,2,1,0
83,13,23,8,0.4435067233053783,4,3,1,1
149,24,2,1,0.24833255077736915,0,3,1,0
74,19,4,11,0.42122950866994213,14,3,3,0
534,17,16,7,0.0772202402914709,0,4,1,0
685,27,17,7,0.7549005440409894,10,5,0,0
184,27,3,2,0.07904117739411443,4,5,2,0
256,14,5,9,0.83791449736047,0,4,4,0
43,10,33,11,0.6626088641695612,2,5,0,0
170,15,7,7,0.4165855756642832,3,2,0,0
230,12,21,4,0.8664865434704918,26,2,4,0
5681,10,28,4,0.1861312786763285,8,2,3,0
64,14,7,7,0.26456422741482544,6,5,0,0
1418,16,12,4,0.13712366165920664,1,1,1,0
809,19,21,2,0.38156869329003495,3,2,3,0
342,29,2,11,0.9867331847340876,0,3,3,0
2018,15,10,6,0.16102737780069465,11,1,0,0
382,13,30,7,0.8309764858657986,1,3,1,0
390,23,17,3,0.651880071673072,7,1,3,0
229,7,17,2,0.015814130611859545,9,2,1,0
1062,4,25,3,0.9448901929377002,3,3,2,0
912,17,8,4,0.9710912652249847,8,1,2,0
115,11,5,4,0.9249007018615434,11,2,5,0
50,11,16,5,0.5017396577070338,1,1,5,0
191,7,8,13,0.22037518247587895,7,2,3,0
93,25,8,10,0.39126467747048144,10,3,4,0
226,4,5,10,0.6141915464162311,3,3,4,0
1080,18,18,2,0.37883638091744976,1,3,2,0
141,13,11,9,0.7081716508696828,2,1,0,0
232,30,5,12,0.7955755477765185,21,5,0,0
262,23,26,4,0.20939289864805766,3,3,1,0
677,6,9,2,0.4049419082828005,0,5,0,0
16,19,19,9,0.9577443760260599,0,5,4,0
118,17,38,10,0.249806801262638,1,2,1,0
315,12,26,6,0.346447488594429,1,4,1,0
1032,18,36,11,0.03566050385197228,5,5,6,0
135,8,26,6,0.33236604110360135,3,2,2,0
25,14,10,2,0.3709313981041026,14,1,0,0
514,13,6,6,0.09983555962682233,17,1,3,0
114,8,10,7,0.0014422499849572334,5,2,4,0
58,11,10,6,0.5754054843687101,17,1,2,0
115,9,31,1,0.3015266013287188,4,3,3,0
196,16,8,18,0.017823837260092068,8,1,2,0
118,26,3,25,0.8599443039671795,1,3,3,0
17,5,15,5,0.5844096770666409,0,2,1,0
718,17,13,5,0.17116835049182044,1,4,4,0
1129,9,6,6,0.8652466229409765,2,4,3,0
534,22,9,6,0.25358597047298037,11,6,4,1
62,16,36,2,0.22744573153625602,1,2,3,0
192,4,18,11,0.8946340569972691,1,3,2,0
242,14,10,11,0.17945787945947367,21,4,1,0
501,12,6,5,0.8789857931690744,9,2,2,0
545,5,50,5,0.802973301247801,5,3,0,0
101,9,42,5,0.30977754082923337,0,3,4,0
269,14,24,11,0.034397081153135556,15,2,2,0
423,9,11,6,0.08257310355131697,0,3,1,0
1403,23,6,5,0.10952826776957747,7,4,2,1
569,12,6,2,0.8907988351604781,8,3,1,0
630,9,10,12,0.4040359780374756,4,3,3,0
270,15,8,3,0.03252975728649432,19,2,1,0
1329,16,12,2,0.5565484620556796,0,5,0,0
400,22,12,9,0.20799225060699167,13,1,3,0
87,13,5,6,0.23512604260801895,6,2,1,0
1318,15,5,25,0.16084173491807863,7,4,0,0
565,11,10,1,0.7620214623987173,34,3,0,1
143,30,12,3,0.0006128938052726296,6,2,4,0
137,16,34,9,0.43898416389684514,12,1,1,1
349,14,16,6,0.08687116640248338,1,3,6,0
426,9,15,7,0.5523746010045535,13,4,2,0
310,24,16,7,0.34599234616134256,11,6,1,0
355,4,29,1,0.028351580776428187,27,3,3,0
1881,15,109,7,0.4609742311550441,21,4,1,0
885,9,8,10,0.5705854978648025,1,2,3,0
307,21,47,3,0.24765403166271716,5,4,2,0
757,16,3,3,0.7655118970710587,19,3,3,0
70,14,10,4,0.37104876579428325,8,4,3,0
394,6,5,2,0.7493465141440143,4,3,3,0
2145,12,21,2,0.5790157290087676,0,3,3,0
188,16,25,6,0.869253067986885,3,3,1,1
88,22,3,14,0.5469247909822715,8,1,2,0
111,17,28,4,0.18562719332070599,12,6,5,0
66,21,17,19,0.8225911942786863,4,6,0,0
95,5,23,4,0.7830352501747905,0,1,2,0
156,14,31,11,0.9723558147343265,8,1,5,0
45,23,21,3,0.09358191910753699,20,4,1,0
249,2,3,8,0.5912311623058493,5,1,1,0
722,11,9,17,0.49166898394348235,21,5,5,0
82,16,3,9,0.6708721154801652,3,3,3,0
1514,24,1,5,0.9801798481232298,17,3,3,1
451,14,4,5,0.5322720771157557,12,4,0,0
842,13,10,8,0.6857386349464292,26,3,1,0
111,15,45,10,0.34721344372204277,12,4,0,0
682,16,12,11,0.29897048767168255,3,3,2,0
66,7,17,6,0.33529656568366706,18,4,1,0
712,9,8,8,0.03860789359694139,8,2,1,0
300,3,11,3,0.2847406454125949,1,3,1,0
475,9,13,9,0.17294639380720211,0,4,0,0
59,6,10,3,0.45742797983555683,3,4,1,0
83,7,19,7,0.4608247638987314,12,3,1,0
501,39,7,4,0.7652298312265036,7,3,5,0
78,23,3,16,0.502291647892029,5,5,3,0
426,6,2,6,0.463081588323241,0,3,7,0
47,5,24,17,0.23162631170049142,4,5,1,0
677,9,1,6,0.8524800101446773,1,4,0,0
55,5,10,19,0.09100090568471908,4,3,2,0
474,15,4,9,0.9822959649792862,38,3,1,0
518,15,20,1,0.47607499585149815,16,10,0,0
106,7,13,4,0.18598699959572373,2,4,3,1
491,19,13,3,0.3543280557684829,7,4,1,0
334,19,14,2,0.01537018270878876,5,3,0,0
128,8,13,3,0.16652267925823683,1,1,2,0
72,7,3,4,0.3353398193126772,36,5,0,0
23,10,8,1,0.5544152787519874,4,5,2,0
372,18,6,5,0.12948084464485443,5,1,1,0
37,38,7,9,0.6759632961831156,8,1,4,1
274,18,14,26,0.8442764899891798,1,1,3,0
178,6,24,15,0.5723396104739059,2,2,2,0
552,16,24,5,0.29690144722522416,1,2,0,0
170,14,15,6,0.12139232548587142,3,4,5,0
164,13,9,9,0.015535062983948023,1,4,2,0
588,5,13,5,0.7318023329982868,20,4,2,0
365,16,21,6,0.6284793683127238,10,3,3,1
357,13,7,3,0.4762834060353739,18,3,2,0
429,6,12,6,0.1019955522201379,15,5,0,0
38,32,8,7,0.20702518126396618,9,5,4,0
606,5,7,2,0.8151723036866422,2,1,1,0
510,17,12,9,0.4798514680203695,7,3,2,0
72,12,9,9,0.9628328596193727,1,5,2,0
182,10,16,10,0.9999721473679823,1,3,4,0
233,26,9,3,0.8007071263655878,8,4,5,1
208,22,11,17,0.25818360990709444,7,3,1,0
365,12,3,5,0.23111496218012162,1,6,2,0
1363,7,22,2,0.2536343204238226,3,1,1,1
896,10,22,16,0.9867850788165526,0,5,2,0
50,11,6,2,0.3353404780682916,10,3,1,0
516,22,6,8,0.706446743644689,35,2,0,0
1205,16,14,4,0.9590177098113609,10,6,2,0
389,22,8,1,0.81959614676862,14,6,4,0
906,5,15,2,0.5976038091306527,5,2,2,0
2737,24,32,15,0.1689655246717321,0,4,3,0
835,28,6,6,0.1749382446783464,10,1,3,0
330,8,23,4,0.4924230855683833,2,2,2,0
857,20,5,5,0.951944495874243,3,1,4,0
291,27,7,2,0.9044936957506547,9,4,2,0
251,9,14,3,0.16619205545441706,18,1,4,0
160,6,19,11,0.28771974477484086,5,1,1,0
1597,15,32,7,0.5888113155559752,26,1,2,0
91,3,39,6,0.47743049225296486,5,2,3,0
1538,23,10,5,0.11936280937651234,1,3,0,0
445,7,12,1,0.36930718699831944,5,1,2,0
45,11,16,6,0.9547143676552966,15,6,1,0
380,19,12,11,0.9514422247445027,6,5,3,0
19,18,10,3,0.5594258810265915,11,1,4,1
518,19,8,6,0.6352613046772276,6,1,2,0
707,8,19,0,0.22190628085895758,6,2,0,0
120,16,32,14,0.7419527264206313,2,3,1,0
283,21,3,17,0.052496187134881356,1,3,1,0
2552,9,10,17,0.22068218816393093,2,3,1,0
133,34,3,1,0.0058836876650083525,4,2,2,0
68,11,19,12,0.3857012587512688,13,5,1,0
1448,3,7,12,0.8502611987020917,14,1,0,0
2578,11,29,6,0.9825064771099696,1,1,0,0
245,27,11,4,0.6677559753805572,6,6,2,1
823,7,19,12,0.7448666854264324,4,1,1,0
1223,6,6,6,0.26274957821494005,6,4,2,0
100,16,14,3,0.5203326934888148,8,2,1,0
136,6,14,10,0.7365778988253648,2,5,1,0
1071,6,17,14,0.4972758259667791,20,3,1,0
1848,7,7,11,0.08854639211404591,21,3,1,0
480,30,27,11,0.7408641931643092,0,4,0,0
85,17,16,2,0.21956439187475196,9,4,1,0
2655,13,31,4,0.0976976709376558,0,1,2,1
129,8,3,7,0.478057948825382,0,6,2,0
163,21,14,16,0.07460907779961312,25,2,1,0
369,18,11,3,0.6294436669816538,9,1,1,0
1579,32,40,15,0.6404732503132452,3,3,3,0
681,7,20,1,0.25670197313300924,8,3,0,0
402,6,12,14,0.9645344218075935,14,2,2,0
426,3,19,13,0.82445158674649,16,3,0,0
257,18,9,22,0.1095869578997275,0,1,2,0
478,15,17,12,0.748512127339095,13,2,2,1
11,10,55,8,0.3530746876098344,15,1,0,0
171,3,8,4,0.7502885216489589,7,4,2,0
326,28,14,4,0.8007947923526089,5,3,0,0
61,14,6,6,0.15137805606046162,0,6,1,0
389,25,5,4,0.6618419848379026,2,3,3,1
191,27,24,10,0.8627299604893086,5,3,2,0
2011,17,4,12,0.3233736240506734,16,1,1,0
1615,19,17,3,0.08032830418096437,13,3,2,0
139,9,23,12,0.027267479939198758,5,3,5,0
204,14,9,8,0.11000096039672858,12,2,0,0
223,23,30,5,0.0042059212830138915,11,1,4,0
142,7,28,14,0.32694594239282826,6,6,2,0
309,22,9,3,0.2993285879624481,1,2,3,0
98,21,3,2,0.11034126768741814,3,2,2,0
63,21,18,3,0.6511178781027979,1,5,3,0
516,13,12,4,0.9919063578396099,0,4,1,0
520,8,14,13,0.9009264148445885,0,3,2,0
93,34,18,13,0.2528505996770549,11,2,4,1
716,27,3,6,0.769981632971547,0,3,3,0
114,13,8,0,0.9368632632850191,4,5,3,0
331,15,37,3,0.9063642370455485,34,4,1,1
654,11,15,20,0.8845495213112884,12,6,2,0
235,3,19,11,0.7864505121775934,11,1,3,0
422,12,14,0,0.2929914761110475,2,1,3,0
131,17,18,0,0.08356306621079224,8,2,2,1
193,9,28,11,0.48781935284595523,5,3,3,0
191,10,1,16,0.05479113435633687,7,2,3,0
99,10,21,2,0.9984736845350288,4,1,2,0
197,14,12,3,0.3583096830647384,6,1,3,0
38,11,24,13,0.9583399183888942,35,3,0,1
135,7,9,5,0.7731209919009157,3,2,3,0
173,14,9,5,0.4112909536907998,1,4,1,1
179,17,4,5,0.11831141271603962,4,3,3,0
183,15,12,7,0.23719309034471603,5,3,2,0
227,3,4,8,0.6730445761494025,0,1,2,0
434,19,11,22,0.8299352033787553,13,4,2,0
698,6,14,4,0.9794404918313178,4,4,2,0
112,17,7,5,0.1321621840137045,4,3,0,0
57,17,2,2,0.15594734538493604,8,4,3,0
70,4,2,7,0.04243947669014636,11,3,2,0
136,21,5,13,0.2603645255021887,34,1,1,1
160,33,2,3,0.8210674388113107,1,1,0,0
97,11,14,3,0.19825685673090765,3,7,5,0
51,17,56,13,0.547864749895069,1,2,1,1
141,10,4,8,0.4464071980060199,17,6,2,0
304,6,65,3,0.325826242340136,6,4,4,0
499,23,14,7,0.6183464134544641,15,6,3,1
125,17,16,2,0.5023257893301956,33,2,0,0
149,8,3,5,0.33476317348458207,6,3,1,0
80,6,15,5,0.6888508851200049,1,1,0,0
235,34,8,12,0.27996819103853987,3,3,2,0
88,5,35,9,0.643183339794481,0,3,3,0
486,18,2,13,0.9572458683415509,15,2,3,0
28,14,8,4,0.7289519791815164,0,1,2,0
158,20,6,9,0.418399559636328,7,2,2,0
351,29,16,1,0.747559321202525,0,3,3,0
305,1,1,3,0.8092418168001502,0,5,0,0
6195,6,35,2,0.3258404669979754,2,3,2,0
372,12,16,11,0.7051322156582887,6,2,2,0
73,31,15,19,0.43439619607341473,0,1,2,0
218,10,4,5,0.8185224817818687,7,2,5,0
29,9,22,9,0.2953775951753608,8,6,2,0
222,2,21,9,0.9377596700244326,27,4,1,0
90,8,30,18,0.5747869372639735,18,1,1,0
733,18,10,5,0.35330331393571524,6,5,4,0
126,12,2,7,0.41937126871182207,12,3,2,0
212,8,7,3,0.3477986133140325,3,4,1,0
114,35,25,2,0.1462463358571553,7,5,1,1
1971,11,8,10,0.06849239688746922,4,1,0,0
166,14,45,3,0.32177869513826096,3,5,4,0
2206,8,23,3,0.4586904410781899,10,2,2,1
650,6,41,9,0.361816939436019,2,2,3,0
436,19,9,5,0.013919503667312205,3,4,1,0
380,4,17,10,0.5790062459524785,3,1,2,0
392,17,5,11,0.1448164798909407,16,4,3,0
24,1,24,7,0.211005278561616,1,2,0,0
175,16,18,6,0.12074853428120047,3,1,4,0
674,6,22,19,0.5204327300285169,17,3,2,0
230,7,9,5,0.0951592924140201,0,6,0,0
45,11,14,11,0.2563572491839128,23,5,1,0
229,5,13,2,0.451708717619993,18,3,1,0
1891,3,9,6,0.1677088851718712,4,1,2,0
1092,11,15,11,0.44624136170183304,8,2,1,0
227,20,17,3,0.34273512571739195,37,2,1,0
766,15,19,6,0.8605971773696057,6,3,1,0
157,24,9,6,0.7949032126282893,0,3,3,0
31,3,23,3,0.9928545834655316,15,2,2,0
80,10,22,3,0.5289117329654475,1,2,1,0
1596,13,19,2,0.5753970935575501,2,7,2,0
176,7,24,0,0.9466458481157328,16,3,3,0
182,13,11,2,0.3995922146875185,2,3,2,0
170,23,4,7,0.5556826845081922,10,6,1,0
2404,17,22,4,0.3790854957254737,4,2,1,0
1721,25,8,6,0.5458607058980929,11,5,4,0
3507,15,3,6,0.08076643251753945,2,3,1,0
202,12,8,5,0.7837940933437314,4,4,1,0
348,29,14,11,0.9852799474290439,3,4,2,0
39,14,33,23,0.06574040243955392,2,1,1,0
1439,33,17,3,0.8010397302314743,3,1,1,0
60,22,24,12,0.2417348004950337,3,6,4,1
317,8,21,3,0.1975470532769813,24,3,2,0
65,11,16,8,0.6933703982734565,6,1,4,0
120,29,10,2,0.04413224855658171,4,1,1,0
89,24,5,8,0.4632393472523604,5,3,4,0
117,20,49,4,0.0014444659153213246,44,5,4,0
128,19,8,4,0.5543940286464739,8,4,0,0
126,5,10,7,0.4620816677316233,9,3,0,0
665,6,12,2,0.9154826066806725,3,2,3,0
64,15,8,2,0.7202719027844153,5,1,0,0
318,7,19,4,0.12600617187894125,1,3,1,0
1055,11,8,12,0.3545399597519473,9,7,4,0
132,10,10,5,0.9315797696788118,3,2,3,0
103,18,8,24,0.7253341472740897,11,5,5,0
185,15,10,28,0.594275114986289,1,3,0,1
1007,23,4,6,0.5590715907869017,4,1,0,0
308,15,3,18,0.39809846640387736,5,4,2,0
129,15,38,3,0.5852014626689775,1,1,4,1
437,13,24,6,0.7716644148675904,0,3,1,0
65,25,34,7,0.12753767635636748,3,2,0,0
554,13,36,9,0.9698306396481247,6,1,4,0
399,8,6,1,0.23936486908897447,8,5,1,0
169,19,33,7,0.44774268143737495,4,2,2,0
89,12,27,15,0.022715624647781985,5,2,3,0
84,22,10,0,0.5503459229584854,6,6,3,0
464,27,17,3,0.3818668472616238,5,4,2,0
1069,11,23,15,0.24975587227299834,0,1,1,0
113,26,20,3,0.9855242537823558,4,2,2,0
424,22,12,7,0.42814114267227443,1,2,1,0
19,9,15,8,0.4142963635938971,6,1,1,0
121,7,18,3,0.46310326448097616,11,1,5,0
235,7,9,2,0.11615377906616131,6,11,1,0
82,6,20,5,0.39309610981494514,2,3,2,0
79,25,7,13,0.3364042591055614,1,5,1,0
109,11,33,7,0.46512445876255437,0,3,0,0
347,32,26,2,0.8566211668412821,4,5,1,0
195,8,24,11,0.19278539455910682,4,3,2,0
16,9,17,2,0.6077393257196226,2,4,1,0
19,18,15,8,0.03763708975192814,11,5,0,0
118,31,27,5,0.31679250210002097,3,4,1,0
423,9,5,4,0.47265761909269244,8,2,5,0
10,20,6,5,0.07427915079755643,8,4,4,0
134,13,20,5,0.5439679346235009,7,7,1,0
130,18,13,6,0.31032562107208006,19,3,1,0
1294,7,8,7,0.9928100135923128,0,3,1,0
154,19,28,12,0.6309695021856714,0,3,3,0
387,11,14,20,0.24417519601571736,10,1,4,0
289,10,17,6,0.10267324544753553,3,1,4,0
18,13,29,11,0.04071977937153948,34,10,1,0
615,18,12,7,0.0907732643752116,1,1,0,0
316,12,46,5,0.6800595270289335,1,2,1,0
450,10,5,8,0.85499227599434,7,4,2,0
15000,12,28,1,0.15673311471107787,2,3,1,0
20,12,8,2,0.40213445355275446,3,1,2,0
1938,17,25,2,0.35423534319589156,20,2,0,0
173,10,7,7,0.6445180911880727,0,3,2,0
345,10,3,0,0.1826778817236695,6,6,2,0
231,8,25,2,0.9533193104475114,3,3,4,0
147,18,10,1,0.7285563818906564,3,7,3,0
123,14,3,6,0.9550718788846452,2,6,0,1
363,25,26,4,0.27736924495336646,1,1,1,0
39,23,15,5,0.5877156378585556,0,3,0,0
602,15,10,8,0.7322679371103356,35,4,5,0
148,12,17,6,0.7109562227677338,8,3,5,1
63,13,12,4,0.02134609942836352,12,4,3,0
142,9,10,0,0.9982891634898851,0,3,7,0
1106,8,23,8,0.928059972768785,0,3,0,0
128,7,16,0,0.11975208127261072,7,3,1,0
376,11,7,7,0.5435667742951704,10,3,2,0
101,1,13,37,0.3145564553194161,4,5,2,0
607,30,23,9,0.8788940159242865,3,4,2,0
557,35,5,3,0.6975196305881541,3,4,3,0
2249,6,30,12,0.22351715673239303,1,4,3,0
198,35,15,22,0.03386114536729079,11,2,4,0
545,6,14,13,0.2917418026147741,1,2,1,0
275,13,15,16,0.038137272807838074,3,1,2,0
1158,16,39,3,0.1413107129983623,8,3,3,1
103,14,13,4,0.6361380416137113,0,7,3,0
598,9,10,10,0.7450850681180249,11,1,2,0
193,9,12,6,0.46801690000575935,18,5,3,0
226,21,25,2,0.6002878706941286,0,1,2,0
273,26,21,9,0.15588503626600947,7,1,2,0
331,3,13,10,0.3167951705327071,4,1,1,0
212,15,52,5,0.7128838472777539,0,5,4,0
316,18,19,2,0.36489111608509506,9,7,2,0
1625,14,6,4,0.3488112235877895,7,4,3,0
798,5,1,4,0.19399263702604563,8,3,2,0
694,18,21,7,0.5948248760652413,13,2,1,1
141,24,10,2,0.809538606019198,2,3,2,0
84,7,3,5,0.46944502860563564,9,2,1,0
769,9,12,4,0.1155392564710892,10,2,4,0
700,15,22,9,0.8383674319094495,1,2,2,0
1432,12,11,49,0.07139710460153337,25,2,2,0
118,9,13,7,0.4717273732012006,3,1,2,1
185,6,1,6,0.2610773361572464,10,3,2,0
34,9,21,8,0.9363181563200846,11,3,3,0
152,2,2,10,0.7375431979485395,5,7,1,0
809,19,8,0,0.5664089829679203,1,3,3,0
139,8,16,6,0.6677554406893561,2,5,3,0
527,20,7,11,0.5327272628124905,2,4,2,0
194,11,8,1,0.14760094521940992,5,5,2,0
360,14,16,7,0.7090986799965383,2,5,0,0
61,4,17,12,0.4926739522694914,6,6,2,0
271,19,13,22,0.6343092713227341,2,1,2,0
10,47,1,7,0.04520166397726999,0,2,1,0
195,10,2,9,0.14203479256325313,3,3,3,0
34,14,25,9,0.5893704759319903,7,3,2,0
1040,15,10,1,0.45942890308294937,11,1,3,0
621,5,58,28,0.22687366895365402,0,1,2,0
428,6,16,8,0.2407609205335548,2,5,3,0
1518,18,45,5,0.6316583125559425,33,3,2,0
78,7,11,15,0.05896702692907396,2,5,3,0
1991,11,9,3,0.43425834422357323,12,3,0,0
748,14,21,9,0.5231035047266094,5,2,2,0
184,18,29,5,0.30814260274233407,1,6,0,0
955,11,11,3,0.8205498284923363,8,5,5,0
64,12,21,6,0.05676958256884346,27,1,2,0
90,43,2,7,0.8657827852469508,17,2,2,0
117,22,6,6,0.7232629928877709,9,4,4,0
129,10,18,29,0.44625437893319686,5,1,1,0
68,12,10,7,0.9244673902125078,3,3,1,0
1061,34,16,4,0.7022382964947168,3,1,2,0
179,18,18,7,0.9310453496590438,3,1,5,0
373,24,20,10,0.4725897794155661,20,1,0,0
123,10,25,8,0.4529731009953861,1,2,0,0
27,9,25,18,0.5307426314461787,3,6,2,0
338,29,5,8,0.06542670398580264,4,4,2,0
24,12,11,0,0.9084942513366362,4,1,3,0
225,12,11,7,0.6677170516418508,0,3,1,0
47,10,12,7,0.6175856779093686,2,3,0,0
2656,23,10,13,0.9264635364705636,5,6,1,0
730,14,13,0,0.9936371776083867,11,1,4,0
277,6,8,9,0.1633933906584769,6,3,1,0
1114,9,24,11,0.7489969849050235,3,1,8,0
88,26,18,7,0.5799451744883861,8,3,0,0
469,15,8,11,0.4609971885902796,8,2,2,0
310,23,13,2,0.9776126016471456,2,6,3,0
335,16,42,12,0.8502630111551132,0,3,2,0
1126,6,5,2,0.6967499840934692,13,2,0,0
589,17,6,3,0.3826761671901395,6,4,2,0
346,13,25,10,0.6660408041546844,1,6,0,0
33,9,37,23,0.5316941235594036,2,2,0,0
77,10,17,21,0.24936844974269878,11,2,2,1
211,23,14,8,0.45038132314567414,8,2,1,0
273,15,4,1,0.2122119681017124,23,3,0,0
63,14,9,4,0.5004202932051846,5,5,4,1
4420,31,9,5,0.7202380759451205,0,4,1,1
1509,8,9,0,0.036646223819128965,9,1,3,0
503,12,7,2,0.765379709318652,2,1,0,0
266,9,4,12,0.019993992008343286,3,5,3,0
189,17,21,20,0.5172777029593253,1,1,2,0
78,15,17,14,0.5734767071501634,2,3,1,0
268,10,4,4,0.7612434596277908,14,4,1,0
333,11,13,10,0.7610288233408169,6,1,1,0
55,22,10,6,0.41745544584290617,0,2,0,0
365,25,39,2,0.06637251089843466,7,4,4,0
203,9,31,8,0.6935001527758172,8,5,4,0
24,48,39,10,0.5109860073924182,17,2,3,0
87,5,9,2,0.3330584566631015,15,4,1,0
148,6,2,1,0.23487378275299042,0,1,2,0
2357,11,5,4,0.11975821311047574,16,2,3,0
477,8,9,15,0.2951424972086053,0,3,4,1
49,7,11,11,0.458489625125293,1,3,2,0
438,25,40,4,0.47760916817925225,0,1,1,0
38,18,24,3,0.582738931414786,1,3,1,0
897,14,17,6,0.3624685693540506,13,2,3,0
139,9,31,2,0.9198978692387965,9,3,2,0
218,6,20,7,0.495869613082618,9,6,0,0
1201,6,23,5,0.4237250401184556,20,4,2,0
52,25,10,0,0.04816796835148307,3,4,1,0
45,24,3,4,0.5990150821328838,0,5,4,0
121,11,2,0,0.6028689360667185,8,2,3,1
850,5,2,7,0.583289630030703,16,3,5,0
39,18,21,2,0.8875969176082205,29,1,3,0
10,11,6,1,0.76290083258929,3,2,0,0
142,22,10,5,0.8674056195924268,13,4,2,0
474,6,4,4,0.0594225569099307,15,4,0,0
1033,14,28,8,0.31812643225484194,1,6,2,0
140,6,13,2,0.3187119436947047,7,4,4,0
149,8,16,16,0.65704505776862,1,4,2,0
977,8,17,11,0.4486150487045102,4,2,0,0
25,11,18,17,0.7774726032520418,16,2,3,0
153,26,29,5,0.38443056665569475,12,2,0,0
307,14,22,2,0.22160757731240877,6,3,1,0
419,20,5,20,0.2909510682942784,13,7,2,0
132,13,6,10,0.18246972615081436,1,3,2,0
255,10,67,5,0.19789269176290003,1,3,2,0
12,3,26,6,0.21683891543065148,1,4,2,0
111,6,53,4,0.016094711507224524,11,2,2,0
421,13,11,12,0.7160880347625455,17,1,2,0
75,14,36,8,0.39960234227113556,6,2,1,0
262,22,19,9,0.022671331881828904,25,6,0,1
418,4,16,2,0.3700075444658403,10,1,4,0
162,39,13,5,0.905368127115412,6,1,2,1
300,3,23,7,0.5112443169674448,7,1,1,0
77,12,19,1,0.9867520113463506,15,3,3,0
190,9,11,8,0.5399594318780562,0,1,4,0
508,7,8,6,0.962798999051064,1,4,3,0
295,30,12,12,0.2018007288044127,2,2,1,0
121,9,13,13,0.2899348127193676,18,2,6,0
320,3,9,23,0.6999701101797614,23,2,1,0
576,5,6,7,0.9868216169994466,3,5,2,0
20,24,14,4,0.825297411019376,20,3,1,0
983,5,18,2,0.5537052766757511,6,5,1,0
163,4,16,1,0.0851526143589153,5,4,1,0
407,14,5,6,0.36437910999979395,14,1,2,0
1029,11,39,1,0.0864257005965906,6,3,3,0
47,17,46,2,0.31128136186650446,4,1,2,0
104,10,21,6,0.25879210066532454,0,2,3,0
173,20,24,4,0.3885552966367184,0,4,0,0
95,5,16,2,0.8372765899899189,7,2,1,0
1962,4,17,4,0.15037667131038013,0,2,3,0
87,15,2,11,0.30606394885360755,10,5,2,0
125,11,12,8,0.26111724432160754,7,3,4,0
312,10,12,13,0.2961416471369078,4,2,2,1
